"from","to","weight"
"BABY SITTER","JEFF","2.0"
"CARL","JEFF",NA
"DETECTIVE","STELLA",NA
"DOYLE","DETECTIVE",NA
"DOYLE","LISA","5.0"
"DOYLE","STELLA",NA
"GUNNISON","BRYCE",NA
"GUNNISON","JEFF","4.0"
"JEFF","DOYLE","9.0"
"JEFF","LISA","28.0"
"JEFF","POLICE","2.0"
"JEFF","STELLA","14.0"
"LISA","CARL",NA
"MRS DOYLE","JEFF",NA
"STELLA","LISA","6.0"
"THORWALD","JEFF",NA
"THORWALD","LISA",NA
