"id","name","n","m","directed"
1,"1",20,143,FALSE
2,"2",20,143,FALSE
3,"3",20,143,FALSE
4,"4",20,143,FALSE
5,"5",20,143,FALSE
6,"6",20,143,FALSE
7,"7",20,143,FALSE
8,"8",20,143,FALSE
9,"9",20,143,FALSE
10,"10",20,143,FALSE
11,"11",20,143,FALSE
12,"12",20,143,FALSE
13,"13",20,143,FALSE
14,"14",20,143,FALSE
15,"15",20,143,FALSE
16,"16",20,143,FALSE
17,"17",20,143,FALSE
18,"18",20,143,FALSE
19,"19",20,143,FALSE
20,"20",20,143,FALSE
