"id","name","n","m","directed"
1,"1",23,119,FALSE
2,"2",23,119,FALSE
3,"3",23,119,FALSE
4,"4",23,119,FALSE
5,"5",23,119,FALSE
6,"6",23,119,FALSE
7,"7",23,119,FALSE
8,"8",23,119,FALSE
9,"9",23,119,FALSE
10,"10",23,119,FALSE
11,"11",23,119,FALSE
12,"12",23,119,FALSE
13,"13",23,119,FALSE
14,"14",23,119,FALSE
15,"15",23,119,FALSE
16,"16",23,119,FALSE
17,"17",23,119,FALSE
18,"18",23,119,FALSE
19,"19",23,119,FALSE
20,"20",23,119,FALSE
21,"21",23,119,FALSE
22,"22",23,119,FALSE
23,"23",23,119,FALSE
