"id","name","n","m","directed"
1,"1",20,130,FALSE
2,"2",20,130,FALSE
3,"3",20,130,FALSE
4,"4",20,130,FALSE
5,"5",20,130,FALSE
6,"6",20,130,FALSE
7,"7",20,130,FALSE
8,"8",20,130,FALSE
9,"9",20,130,FALSE
10,"10",20,130,FALSE
11,"11",20,130,FALSE
12,"12",20,130,FALSE
13,"13",20,130,FALSE
14,"14",20,130,FALSE
15,"15",20,130,FALSE
16,"16",20,130,FALSE
17,"17",20,130,FALSE
18,"18",20,130,FALSE
19,"19",20,130,FALSE
20,"20",20,130,FALSE
