"id","name","n","m","directed"
1,"1",13,361,TRUE
2,"2",13,361,TRUE
3,"3",13,361,TRUE
4,"4",13,361,TRUE
5,"5",13,361,TRUE
6,"6",13,361,TRUE
7,"7",13,361,TRUE
8,"8",13,361,TRUE
9,"9",13,361,TRUE
10,"10",13,361,TRUE
11,"11",13,361,TRUE
12,"12",13,361,TRUE
13,"13",13,361,TRUE
