"from","to","weight"
"Euron","Mountain",9
"Hound","Tyrion",9
"Nymeria","Obara",9
"Brienne","Jaime",10
"Daenerys","Dickon",10
"Daenerys","Night King",10
"Davos","Varys",10
"Missandei","Theon",10
"Mountain","Tyrion",10
"Theon","Tyrion",10
"Tyrion","Tywin",10
"Aerys","Daenerys",11
"Beric","Gendry",11
"Bronn","Dickon",11
"Littlefinger","Wolkan",11
"Littlefinger","Yohn Royce",11
"Lyanna Mormont","Robett",11
"Tormund","Thoros",11
"Davos","Theon",12
"Jon","Thoros",12
"Podrick","Tyrion",12
"Daenerys","Grey Worm",13
"Daenerys","Melisandre",13
"Gendry","Jorah",13
"Brienne","Littlefinger",14
"Daenerys","Randyll",14
"Davos","Jorah",14
"Gendry","Thoros",14
"Grey Worm","Varys",14
"Mountain","Qyburn",14
"Ned","Sansa",14
"Cersei","Tyene",15
"Cersei","Tywin",15
"Gendry","Tormund",15
"Daenerys","Olenna",16
"Jorah","Marwyn",16
"Jon","Night King",17
"Jorah","Tyrion",17
"Sansa","Wolkan",17
"Beric","Jorah",18
"Brienne","Hound",18
"Euron","Theon",18
"Gendry","Hound",18
"Grey Worm","Tyrion",18
"Jon","Varys",18
"Arya","Brienne",19
"Bran","Littlefinger",19
"Bronn","Tyrion",19
"Euron","Yara",19
"Jorah","Thoros",19
"Daenerys","Jaime",20
"Sam","Gilly",20
"Jon","Littlefinger",20
"Arya","Bran",21
"Bran","Meera",21
"Bran","Sam",21
"Cersei","Ellaria",21
"Ellaria","Tyene",21
"Jon","Ned",21
"Melisandre","Varys",21
"Missandei","Varys",21
"Jaime","Mountain",23
"Sansa","Yohn Royce",23
"Arya","Littlefinger",24
"Cersei","Jon",24
"Dickon","Jaime",24
"Harrag","Theon",24
"Jorah","Tormund",24
"Theon","Yara",24
"Brienne","Podrick",25
"Dickon","Randyll",25
"Ellaria","Yara",25
"Jaime","Qyburn",25
"Euron","Jaime",26
"Hound","Jorah",26
"Beric","Tormund",27
"Hound","Jon",27
"Jorah","Sam",27
"Brienne","Sansa",29
"Beric","Thoros",30
"Gendry","Jon",30
"Davos","Missandei",31
"Grey Worm","Missandei",31
"Missandei","Tyrion",31
"Arya","Hot Pie",33
"Cersei","Daenerys",33
"Cersei","Mountain",33
"Daenerys","Davos",33
"Jaime","Randyll",33
"Daenerys","Jorah",34
"Jaime","Tyrion",34
"Daenerys","Missandei",35
"Jon","Theon",35
"Jon","Missandei",36
"Cersei","Tycho",37
"Jaime","Olenna",37
"Cersei","Euron",38
"Beric","Jon",41
"Bran","Sansa",44
"Cersei","Qyburn",44
"Varys","Tyrion",45
"Davos","Tyrion",46
"Jon","Tormund",50
"Davos","Gendry",55
"Hound","Thoros",57
"Hound","Tormund",57
"Jon","Jorah",59
"Beric","Hound",63
"Daenerys","Varys",65
"Cersei","Tyrion",74
"Marwyn","Sam",75
"Jon","Sansa",79
"Bronn","Jaime",85
"Davos","Jon",92
"Jon","Tyrion",107
"Littlefinger","Sansa",107
"Arya","Sansa",156
"Cersei","Jaime",172
"Daenerys","Jon",178
"Daenerys","Tyrion",179
